InvNo	Date	Ord	Amount	TaxRate	TAmount	CreatedBy	EnteredOn	Name	CityName	Days	Pnumber	Fax	URL	Line1	Line2	CreatedOn
258EA5C7-0DFE-4138-8E6C-934C9A49D32C	2023-05-21 19:10:02.5700000	4715BA65-1D64-48E4-81ED-7F1B63D97436	21475.96	10	2147.60	System Generated	2023-05-21 19:10:02.5700000	"Tailspin Toys (Roe Park, NY)"	Revelganj	13	(212) 555-0100	(212) 555-0101	http://www.tailspintoys.com/RoePark	Shop 219	528 Persson Road	2023-05-21 19:10:02.5700000
16BE47BF-DC8A-4F76-85B1-8D1D22E9B05F	2022-11-19 12:15:17.8800000	22626AB9-F61C-451C-990D-5710E70952DC	20190.46	8	1615.24	System Generated	2022-11-19 12:15:17.8800000	"Tailspin Toys (Koontzville, WA)"	Sarni	12	(206) 555-0100	(206) 555-0101	http://www.tailspintoys.com/Koontzville	Suite 144	1907 Naicker Boulevard	2022-11-19 12:15:17.8800000
6E8D5F57-E99F-4B9E-A3C4-E193CB7F7F57	2023-04-18 18:28:29.3733333	EB43B807-45F4-444D-84CF-0A367B0D20F4	14283.35	9	1285.50	System Generated	2023-04-18 18:28:29.3733333	Hai Banh	Tuni	9	(252) 555-0100	(252) 555-0101	http://www.microsoft.com/	Shop 24	1983 Chandrakanta Street	2023-04-18 18:28:29.3733333
64533A78-D754-46E1-9B22-CCD00DEAD7BA	2023-04-25 11:28:30.1366667	E55D906C-3FFC-42D1-8523-4F65F5740564	15512.41	6	930.74	System Generated	2023-04-25 11:28:30.1366667	Alena Kellnerova	Ladnu	7	(303) 555-0100	(303) 555-0101	http://www.microsoft.com/AlenaKellnerova/	Shop 29	101 Jonsson Lane	2023-04-25 11:28:30.1366667
6C829806-E621-47AE-8401-F4A9871A7F85	2024-01-18 14:54:02.0033333	B3A4AE69-DBD1-4A76-8E2C-412A237DCBE3	20846.59	1	208.47	System Generated	2024-01-18 14:54:02.0033333	Aakriti Byrraju	Narnaul	13	(216) 555-0100	(216) 555-0101	http://www.microsoft.com/AakritiByrraju/	Suite 24	1345 Jun Avenue	2024-01-18 14:54:02.0033333
01B8FDBC-50EF-41D6-AC87-C6996B677BD8	2022-11-25 12:50:15.8933333	63E7F25D-D851-42BF-ABB4-5595EE6B6325	18289.34	5	914.47	System Generated	2022-11-25 12:50:15.8933333	"Wingtip Toys (Lexington Heights, MI)"	Songadh	7	(231) 555-0100	(231) 555-0101	http://www.wingtiptoys.com/LexingtonHeights	Shop 234	390 Korjus Road	2022-11-25 12:50:15.8933333
1B5A1DF9-0470-4A11-B3FF-6C829C93A6D9	2022-12-24 17:26:17.4066667	3B1BF553-6871-40A3-BD6F-99631FF7A23B	23683.93	3	710.52	System Generated	2022-12-24 17:26:17.4066667	Promita Chattopadhyay	English Bazar	6	(262) 555-0100	(262) 555-0101	http://www.microsoft.com/	Shop 18	688 Julia Crescent	2022-12-24 17:26:17.4066667
A2B0C434-6693-4091-86D6-365059880F5F	2023-05-29 16:06:02.0833333	7976C11C-E180-401B-A780-216E8082D029	17439.17	0	0.00	System Generated	2023-05-29 16:06:02.0833333	"Tailspin Toys (Idria, CA)"	Rajsamand	11	(209) 555-0100	(209) 555-0101	http://www.tailspintoys.com/Idria	Shop 99	1189 Malakar Road	2023-05-29 16:06:02.0833333
5AFB3581-92A4-41D0-990F-FA7A905D06AC	2023-12-22 16:41:02.2600000	47F07661-C6E4-4BF0-B139-5AAD76098AEA	10437.48	4	417.50	System Generated	2023-12-22 16:41:02.2600000	"Tailspin Toys (Placer, OR)"	Bapatla	14	(458) 555-0100	(458) 555-0101	http://www.tailspintoys.com/Placer	Unit 222	1151 De Boulevard	2023-12-22 16:41:02.2600000
B3FEC7BF-69F4-4F8B-933E-EB9451FF13D4	2023-01-27 12:06:21.6266667	3B40D698-BFD4-4996-AC16-1EBC002BC201	17477.61	3	524.33	System Generated	2023-01-27 12:06:21.6266667	"Wingtip Toys (Licking, MO)"	Tiruchengode	9	(314) 555-0100	(314) 555-0101	http://www.wingtiptoys.com/Licking	Shop 64	279 Walkky Crescent	2023-01-27 12:06:21.6266667
DBC37318-5455-491E-927A-66AE415AD6FA	2023-04-10 08:49:26.2233333	751FD14B-C2B2-4525-AD1C-693E29357903	21868.38	5	1093.42	System Generated	2023-04-10 08:49:26.2233333	"Wingtip Toys (Highland Home, AL)"	Sambhal	7	(205) 555-0100	(205) 555-0101	http://www.wingtiptoys.com/HighlandHome	Unit 17	1985 Flamand Lane	2023-04-10 08:49:26.2233333
92290571-D04E-4E59-BC02-9517F60BCF98	2023-02-17 15:15:20.2466667	5FB1C352-6901-4737-B88A-35860278E5D0	19957.43	9	1796.17	System Generated	2023-02-17 15:15:20.2466667	"Tailspin Toys (Sylvanite, MT)"	Achhnera	10	(406) 555-0100	(406) 555-0101	http://www.tailspintoys.com/Sylvanite	Shop 245	705 Dita Lane	2023-02-17 15:15:20.2466667
C8D98D3A-6DAE-4602-B6A8-8B28B8EEF3B6	2022-11-24 09:18:16.3533333	2922010D-5D47-4D93-A8F4-2F54D17FFD07	10538.97	2	210.78	System Generated	2022-11-24 09:18:16.3533333	"Tailspin Toys (Fishtail, MT)"	Lucknow	7	(406) 555-0100	(406) 555-0101	http://www.tailspintoys.com/Fishtail	Unit 49	469 Patel Avenue	2022-11-24 09:18:16.3533333
881EB6F1-D94B-4036-81FC-95F6B7391569	2022-12-12 14:16:17.8566667	1578B758-3EA5-4330-BD37-846DAD013FD8	19112.78	11	2102.41	System Generated	2022-12-12 14:16:17.8566667	Libuse Valentova	Sundarnagar	10	(270) 555-0100	(270) 555-0101	http://www.microsoft.com/LibuseValentova/	Unit 22	1354 Szolosy Crescent	2022-12-12 14:16:17.8566667
2C518FF6-CE81-49B0-8797-B79F82B82E3A	2023-11-20 18:21:01.4666667	FCAC4661-0A6E-4124-B547-5BFB6D4C2D8C	15800.91	0	0.00	System Generated	2023-11-20 18:21:01.4666667	"Wingtip Toys (Broomtown, AL)"	Porsa	13	(205) 555-0100	(205) 555-0101	http://www.wingtiptoys.com/Broomtown	Unit 39	1028 Carrillo Boulevard	2023-11-20 18:21:01.4666667
B1B9A335-09D6-4B1A-AAFF-D164C5C4C1B9	2023-01-14 09:10:18.1900000	CE6CC106-F8A5-4CF5-892F-85A0D4425138	12271.55	9	1104.44	System Generated	2023-01-14 09:10:18.1900000	"Wingtip Toys (Deeson, MS)"	Suratgarh	7	(228) 555-0100	(228) 555-0101	http://www.wingtiptoys.com/Deeson	Unit 247	391 Lanctot Lane	2023-01-14 09:10:18.1900000
A89BDC7B-0036-44BE-9EA3-F0341CEC6535	2023-03-27 14:42:22.9500000	6B166A5D-A3DD-433D-8CAA-0822820886CF	22542.32	10	2254.23	System Generated	2023-03-27 14:42:22.9500000	Serdar ozden	Sinnar	12	(319) 555-0100	(319) 555-0101	http://www.microsoft.com/	Shop 16	1045 Margherita Lane	2023-03-27 14:42:22.9500000
89D4C4D4-B541-42A6-884C-D1DA9F20B28D	2022-12-14 10:45:18.0766667	F377E3A4-FD1C-4E63-A03B-02995D214FE5	15521.01	0	0.00	System Generated	2022-12-14 10:45:18.0766667	"Wingtip Toys (Saint Landry, LA)"	Chatra	11	(225) 555-0100	(225) 555-0101	http://www.wingtiptoys.com/SaintLandry	Unit 160	782 Chakraborty Road	2022-12-14 10:45:18.0766667
30BB9222-9A16-40B3-A109-8B8937B330C0	2022-12-26 10:17:17.5866667	2FF14E8F-B853-4E8C-9CD5-0AAAC90996C8	14813.18	3	444.40	System Generated	2022-12-26 10:17:17.5866667	"Wingtip Toys (Port Hueneme, CA)"	Madhubani	10	(209) 555-0100	(209) 555-0101	http://www.wingtiptoys.com/PortHueneme	Shop 27	1171 Sikdar Avenue	2022-12-26 10:17:17.5866667
20F09E82-04F1-4160-B043-9D7C87B53ACB	2024-02-28 19:11:02.6533333	BF1BA838-BF89-41A7-A860-B838271690BB	20276.59	8	1622.13	System Generated	2024-02-28 19:11:02.6533333	"Tailspin Toys (Topstone, CT)"	Zunheboto	14	(203) 555-0100	(203) 555-0101	http://www.tailspintoys.com/Topstone	Suite 271	1399 Mukherjee Avenue	2024-02-28 19:11:02.6533333
CF07C290-F50A-4C39-9364-A998E87719B7	2023-03-29 16:29:23.0100000	C8AD5BF4-C615-45A4-9F36-0163671C1ED9	23594.15	0	0.00	System Generated	2023-03-29 16:29:23.0100000	"Tailspin Toys (North Crows Nest, IN)"	Bhongir	11	(219) 555-0100	(219) 555-0101	http://www.tailspintoys.com/NorthCrowsNest	Suite 73	1191 Min Avenue	2023-03-29 16:29:23.0100000
23D32B3A-3D6F-47B6-B119-F8BE4E3CE03C	2023-04-05 10:34:25.0833333	8B7270F8-7CCD-462A-8226-15B709A91524	12234.67	1	122.35	System Generated	2023-04-05 10:34:25.0833333	"Wingtip Toys (Broomtown, AL)"	Theni Allinagaram	6	(205) 555-0100	(205) 555-0101	http://www.wingtiptoys.com/Broomtown	Unit 39	1028 Carrillo Boulevard	2023-04-05 10:34:25.0833333
3858CB64-D624-42B7-940A-373491E67581	2023-12-14 16:52:02.2533333	3FDEE17B-951C-4A2E-9F3A-0F67CFEF5E79	10081.18	8	806.49	System Generated	2023-12-14 16:52:02.2533333	Emilie Hrdlickova	Sindhagi	9	(803) 555-0100	(803) 555-0101	http://www.microsoft.com/EmilieHrdlickova/	Unit 27	1873 Dewangan Avenue	2023-12-14 16:52:02.2533333
D5FBEFE5-AF29-4257-B1E2-81D0880E740F	2023-05-12 22:06:02.3566667	6904D5E7-48AA-4A81-831F-8290782BCFE5	17785.65	11	1956.42	System Generated	2023-05-12 22:06:02.3566667	Bing Han	Sumerpur	13	(228) 555-0100	(228) 555-0101	http://www.microsoft.com/BingHan/	Unit 29	1170 Nguyen Avenue	2023-05-12 22:06:02.3566667
903D7673-3441-41E6-BBF4-3D446EF8C79D	2022-10-19 13:19:11.1066667	1A5068A6-A7CA-4E1F-8129-A28C4A50D66B	19619.53	5	980.98	System Generated	2022-10-19 13:19:11.1066667	Anna Gyarmathi	Mhow Cantonment	8	(252) 555-0100	(252) 555-0101	http://www.microsoft.com/AnnaGyarmathi/	Suite 15	809 Alva Boulevard	2022-10-19 13:19:11.1066667
2FF5894E-6A5B-4C48-89DD-661420DC44F4	2023-06-01 20:02:02.9600000	0A4A6F53-9664-4135-B558-54C312A3DCCD	14875.45	11	1636.30	System Generated	2023-06-01 20:02:02.9600000	"Wingtip Toys (Plum Branch, SC)"	Mahe	6	(803) 555-0100	(803) 555-0101	http://www.wingtiptoys.com/PlumBranch	Suite 275	593 Huq Avenue	2023-06-01 20:02:02.9600000
D8CD0366-9A91-4D22-AD74-D306CFEDCE68	2023-05-02 22:18:58.3100000	023A243D-82E6-42AC-91A4-A0FC5994C04A	23854.75	0	0.00	System Generated	2023-05-02 22:18:58.3100000	Ivan Sepulveda	Rajgarh	6	(218) 555-0100	(218) 555-0101	http://www.microsoft.com/IvanSepulveda/	Shop 7	548 Bures Crescent	2023-05-02 22:18:58.3100000
D3A7C0E8-0318-4B8E-96A5-6DC1F1067E48	2023-01-26 16:07:19.3833333	44577A25-EA92-4B7D-8862-B120038CEAA3	11299.95	11	1242.99	System Generated	2023-01-26 16:07:19.3833333	"Tailspin Toys (Amanda Park, WA)"	Dumraon	13	(206) 555-0100	(206) 555-0101	http://www.tailspintoys.com/AmandaPark	Unit 117	254 Celmina Street	2023-01-26 16:07:19.3833333
8D420E2C-B2D2-450D-98ED-40DC64B45349	2024-02-19 16:59:02.0266667	590C13EF-DCCC-44EB-A06E-62F95A62EAA9	24343.85	11	2677.82	System Generated	2024-02-19 16:59:02.0266667	"Wingtip Toys (Rosa S�nchez, PR)"	Sidlaghatta	10	(787) 555-0100	(787) 555-0101	http://www.wingtiptoys.com/RosaS�nchez	Unit 193	583 Aluri Road	2024-02-19 16:59:02.0266667
9F0E7B15-B431-4EB0-94A5-4BDF2E68A85F	2024-01-16 15:20:01.6533333	59961846-95D6-4630-A595-3ABC67622A55	18338.57	0	0.00	System Generated	2024-01-16 15:20:01.6533333	"Tailspin Toys (Donner, LA)"	Ron	7	(225) 555-0100	(225) 555-0101	http://www.tailspintoys.com/Donner	Suite 255	299 Gill Boulevard	2024-01-16 15:20:01.6533333
E1639FE7-544A-46B3-93AB-58DA4540EA40	2023-06-06 21:08:02.2533333	82B8DDB3-31AC-41AF-B1B4-4D1D0D2901B4	18864.00	6	1131.84	System Generated	2023-06-06 21:08:02.2533333	Emily Whittle	Adityapur	8	(231) 555-0100	(231) 555-0101	http://www.microsoft.com/EmilyWhittle/	Unit 6	1108 Enestam Crescent	2023-06-06 21:08:02.2533333
7DA6F7BF-8F3C-45F6-BE73-61DB29848E51	2022-12-18 09:35:17.9766667	405A4F33-C68E-42B2-849A-073870D54FF4	23821.98	11	2620.42	System Generated	2022-12-18 09:35:17.9766667	"Tailspin Toys (Imlaystown, NJ)"	Port Blair	14	(201) 555-0100	(201) 555-0101	http://www.tailspintoys.com/Imlaystown	Suite 12	1305 Kaleja Street	2022-12-18 09:35:17.9766667
195D13B6-FBF7-4E8A-935F-1FF06C8FFA14	2024-01-22 13:30:01.4966667	9801BFA9-3752-4E1D-992A-48B2A0956468	10845.41	8	867.63	System Generated	2024-01-22 13:30:01.4966667	Nhung Thach	Sindhnur	14	(480) 555-0100	(480) 555-0101	http://www.microsoft.com/NhungThach/	Suite 4	198 Benjaree Road	2024-01-22 13:30:01.4966667
F49C9015-49F5-449D-9A05-B15C2C49CA07	2023-12-06 20:46:01.3900000	F1E20FDD-6FCE-466E-973C-9B6DA94A08AC	22237.59	10	2223.76	System Generated	2023-12-06 20:46:01.3900000	Bhagavati Vinjamuri	Ranebennuru	14	(319) 555-0100	(319) 555-0101	http://www.microsoft.com/BhagavatiVinjamuri/	Suite 22	1774 Bohuslav Boulevard	2023-12-06 20:46:01.3900000
6FBB441D-5FAD-4F07-B705-97972E4EB9EA	2022-12-18 09:15:18.0800000	04D1055A-72E9-488D-B4DE-A4206E8D8C78	14044.68	3	421.34	System Generated	2022-12-18 09:15:18.0800000	"Wingtip Toys (Keosauqua, IA)"	Sundargarh	9	(319) 555-0100	(319) 555-0101	http://www.wingtiptoys.com/Keosauqua	Suite 292	830 Sal Crescent	2022-12-18 09:15:18.0800000
E1FA1AC3-00B2-45C1-8D9A-A85BB03D95E0	2022-10-28 14:06:14.7100000	C905E537-6663-46C1-9C2C-0436FA865314	11432.21	2	228.64	System Generated	2022-10-28 14:06:14.7100000	Agrita Kanepa	Nakur	7	(201) 555-0100	(201) 555-0101	http://www.microsoft.com/AgritaKanepa/	Unit 7	1482 Ibrahimagic Street	2022-10-28 14:06:14.7100000
14478616-3934-4E73-A398-C775EC90D2B7	2023-12-05 15:13:02.0233333	5AC10B8B-9A26-48DB-8064-0FC8ADA6661A	10269.60	0	0.00	System Generated	2023-12-05 15:13:02.0233333	Seo-yun Paik	Manavadar	5	(210) 555-0100	(210) 555-0101	http://www.microsoft.com/Seo-yunPaik/	Suite 7	493 Bjorklund Road	2023-12-05 15:13:02.0233333
E080F7E2-A753-4017-B5C0-BDB1C274F3DB	2022-10-26 10:34:14.8266667	25F6C4E5-1073-4910-B4EB-A6618C9D456C	13405.66	0	0.00	System Generated	2022-10-26 10:34:14.8266667	Philip Walker	Thodupuzha	5	(216) 555-0100	(216) 555-0101	http://www.microsoft.com/PhilipWalker/	Suite 12	1555 Penttila Road	2022-10-26 10:34:14.8266667
1A1A97DE-275F-4727-98AE-9E8C45F095E1	2023-03-04 17:41:23.2833333	E855C8CB-7859-4877-BDCE-9CC77B5A491A	18257.29	7	1278.01	System Generated	2023-03-04 17:41:23.2833333	"Wingtip Toys (Trout Run, PA)"	Arwal	9	(215) 555-0100	(215) 555-0101	http://www.wingtiptoys.com/TroutRun	Unit 190	787 Sarkar Street	2023-03-04 17:41:23.2833333
50CC3987-D322-487C-BFFD-461E61306790	2023-11-21 18:17:01.4366667	E8E56568-0A20-423A-9946-05417BBC32A2	13106.14	1	131.06	System Generated	2023-11-21 18:17:01.4366667	Bahaar Asef zade	Madhupur	10	(225) 555-0100	(225) 555-0101	http://www.microsoft.com/BahaarAsefzade/	Shop 30	1759 Srbova Crescent	2023-11-21 18:17:01.4366667
994F2471-26A2-499C-AEB7-557772598F0D	2024-02-05 17:09:01.4366667	4FD08F7F-1F75-4AD1-A45F-28FF8976C49B	18639.43	2	372.79	System Generated	2024-02-05 17:09:01.4366667	Lassi Santala	Sironj	14	(209) 555-0100	(209) 555-0101	http://www.microsoft.com/	Shop 31	127 Teresa Boulevard	2024-02-05 17:09:01.4366667
5D6D9773-8978-4C7B-897F-209FB438488D	2023-03-07 14:54:21.9666667	1FD6D643-7EB6-4D49-BD43-2BA93E50DDD6	16040.22	4	641.61	System Generated	2023-03-07 14:54:21.9666667	"Wingtip Toys (Coker, AL)"	Kharar	9	(205) 555-0100	(205) 555-0101	http://www.wingtiptoys.com/Coker	Shop 23	1813 Koppel Crescent	2023-03-07 14:54:21.9666667
81D001D7-2D8E-4B4D-9A69-41B0F5C8E803	2023-04-14 10:23:26.6933333	5F66174F-65DF-44C9-A593-83C5628CF374	12401.86	4	496.07	System Generated	2023-04-14 10:23:26.6933333	Shi Tu	Mavoor	9	(307) 555-0100	(307) 555-0101	http://www.microsoft.com/ShiTu/	Suite 13	808 Riutta Street	2023-04-14 10:23:26.6933333
F24D95C6-DE8D-48A7-8EEB-308D368B12FC	2024-01-16 15:11:01.6566667	6590336F-7A56-49AA-9242-49FCF1132106	15443.49	4	617.74	System Generated	2024-01-16 15:11:01.6566667	Abhra Ganguly	Yavatmal	11	(212) 555-0100	(212) 555-0101	http://www.microsoft.com/	Unit 31	1841 Marcello Crescent	2024-01-16 15:11:01.6566667
06191A28-CFD0-44CC-ADE6-A23886012352	2023-05-22 19:28:02.8233333	DD4FF5F8-D6F3-4EC9-B0E0-22078C6219A0	23499.47	0	0.00	System Generated	2023-05-22 19:28:02.8233333	"Wingtip Toys (Morton Grove, IL)"	Narkatiaganj	7	(217) 555-0100	(217) 555-0101	http://www.wingtiptoys.com/MortonGrove	Unit 165	1284 Lovric Lane	2023-05-22 19:28:02.8233333
87092173-A47C-4624-B6A6-B575C951DB61	2023-04-14 09:51:26.6133333	ABFDA017-71E1-4E02-9702-1D343EE5CE3E	22345.48	5	1117.27	System Generated	2023-04-14 09:51:26.6133333	Sabine Alksne	Jhumri Tilaiya	11	(479) 555-0100	(479) 555-0101	http://www.microsoft.com/SabineAlksne/	Unit 27	767 Jun Avenue	2023-04-14 09:51:26.6133333
DB94CC9B-68EE-4BAE-BCD3-FF517D4DD831	2024-01-22 16:06:01.5000000	86428311-677C-4A9D-8392-5728413E7B66	17524.94	7	1226.75	System Generated	2024-01-22 16:06:01.5000000	Kertu Sokk	Shegaon	8	(212) 555-0100	(212) 555-0101	http://www.microsoft.com/KertuSokk/	Shop 11	965 Horackova Lane	2024-01-22 16:06:01.5000000
42A785A4-C4DD-4CA7-B938-F198D5500B8C	2023-04-23 13:23:29.5233333	84E50E2F-17FA-49BA-A299-43F0DEEC066C	17984.07	11	1978.25	System Generated	2023-04-23 13:23:29.5233333	Harsha Huq	Udhampur	6	(314) 555-0100	(314) 555-0101	http://www.microsoft.com/HarshaHuq/	Suite 13	868 Prikrylova Street	2023-04-23 13:23:29.5233333
23D6595B-9287-4118-9376-B56848B1CD32	2023-05-22 17:38:02.8633333	266E7CDA-3963-481B-9F95-B03734D89B3A	13217.95	6	793.08	System Generated	2023-05-22 17:38:02.8633333	Jibek Juniskyzy	Lanka	5	(217) 555-0100	(217) 555-0101	http://www.microsoft.com/	Shop 23	80 Hudson Boulevard	2023-05-22 17:38:02.8633333
F25E252A-25D1-46E1-818C-1138CFB16863	2023-11-18 21:05:23.6333333	2D2EF9CE-0581-4B62-BC7F-02EA875BB0BA	17345.77	11	1908.03	System Generated	2023-11-18 21:05:23.6333333	"Wingtip Toys (Baldwin City, KS)"	Nowrozabad (Khodargama)	5	(316) 555-0100	(316) 555-0101	http://www.wingtiptoys.com/BaldwinCity	Unit 30	295 Rosberg Avenue	2023-11-18 21:05:23.6333333
52C27D0E-92DB-44A0-8B37-2C7F88FFD1B9	2024-02-26 18:30:02.4800000	D53ED561-7C75-48F3-A8FC-955857377D4E	15993.32	3	479.80	System Generated	2024-02-26 18:30:02.4800000	"Wingtip Toys (Dickerson, MD)"	Navalgund	9	(240) 555-0100	(240) 555-0101	http://www.wingtiptoys.com/Dickerson	Unit 116	1760 Gummadi Road	2024-02-26 18:30:02.4800000
C455F63C-B214-4352-8828-CB663C1ECD80	2023-04-03 16:53:24.9833333	1A8F1C63-0482-4B17-AA82-5018B930BFD8	11881.66	8	950.53	System Generated	2023-04-03 16:53:24.9833333	"Wingtip Toys (Dickerson, MD)"	PurqUrban Agglomerationzi	7	(240) 555-0100	(240) 555-0101	http://www.wingtiptoys.com/Dickerson	Unit 116	1760 Gummadi Road	2023-04-03 16:53:24.9833333
2C99C376-7A90-493C-A3CE-0ABFB5736E28	2022-10-21 10:42:12.0066667	F7CCF270-AF33-4E9C-93D0-62D7FB668BCC	24876.33	10	2487.63	System Generated	2022-10-21 10:42:12.0066667	"Tailspin Toys (Scofield, UT)"	Gobichettipalayam	13	(385) 555-0100	(385) 555-0101	http://www.tailspintoys.com/Scofield	Suite 176	298 Bucco Lane	2022-10-21 10:42:12.0066667
25BAEEE5-E1D8-4B07-8FB6-4B70A0EB3618	2023-01-24 11:25:17.5100000	8E1E416A-843F-4805-9681-0A2AF7128E1A	19245.48	11	2117.00	System Generated	2023-01-24 11:25:17.5100000	Pinja Jantunen	Nanpara	10	(308) 555-0100	(308) 555-0101	http://www.microsoft.com/PinjaJantunen/	Shop 26	660 Mottola Avenue	2023-01-24 11:25:17.5100000
A073F119-F628-4356-AD7E-3D3CB380F49F	2024-02-21 14:22:02.2866667	C2FFAADC-CD10-4332-884A-AF0BE4751722	10634.42	2	212.69	System Generated	2024-02-21 14:22:02.2866667	Celica Barajas	Kagaznagar	12	(270) 555-0100	(270) 555-0101	http://www.microsoft.com/CelicaBarajas/	Suite 24	1997 Purins Lane	2024-02-21 14:22:02.2866667
93FC18A2-BBF8-4309-BE17-412486BE8675	2023-01-14 11:13:18.1533333	939ED7DB-5893-497B-8790-6521D73AD541	14729.17	7	1031.04	System Generated	2023-01-14 11:13:18.1533333	"Tailspin Toys (South Laguna, CA)"	Mandi Dabwali	11	(209) 555-0100	(209) 555-0101	http://www.tailspintoys.com/SouthLaguna	Unit 174	939 Sanyal Crescent	2023-01-14 11:13:18.1533333
C8BE0849-4186-4F05-B5FF-9593D8C672F0	2023-05-01 08:48:31.4800000	795B68E3-F26B-465F-9F53-9E71A8009DEA	22788.56	0	0.00	System Generated	2023-05-01 08:48:31.4800000	"Tailspin Toys (Sauquoit, NY)"	Tiruvethipuram	10	(212) 555-0100	(212) 555-0101	http://www.tailspintoys.com/Sauquoit	Shop 282	1484 Wintle Lane	2023-05-01 08:48:31.4800000
0A3DF3A6-6287-4FE9-B0E4-F31257E75992	2023-01-25 14:18:18.5300000	DA122451-6418-4001-B7E5-11BC303977BB	16681.11	6	1000.87	System Generated	2023-01-25 14:18:18.5300000	Edmee Glissen	Nagina	6	(208) 555-0100	(208) 555-0101	http://www.microsoft.com/EdmeeGlissen/	Shop 9	1092 Pavlovic Lane	2023-01-25 14:18:18.5300000
F72A223A-8121-45F3-9EC0-C62CDC4293E5	2023-05-25 13:30:02.2066667	2E272CFA-A7E0-4642-80FE-1DBA320C671C	17813.43	6	1068.81	System Generated	2023-05-25 13:30:02.2066667	"Tailspin Toys (Lavon, TX)"	Jhargram	6	(210) 555-0100	(210) 555-0101	http://www.tailspintoys.com/Lavon	Suite 258	771 Kidambi Road	2023-05-25 13:30:02.2066667
165A01A9-CECA-4697-B150-4FBE3E6A9C70	2023-11-07 20:15:01.1766667	8BAEAC98-1865-418F-B05F-8EF0DC0FB144	21872.30	5	1093.62	System Generated	2023-11-07 20:15:01.1766667	"Tailspin Toys (Windsor Locks, CT)"	Virudhachalam	8	(203) 555-0100	(203) 555-0101	http://www.tailspintoys.com/WindsorLocks	Unit 276	605 Prieditis Lane	2023-11-07 20:15:01.1766667
866C12C5-2419-4803-B8CC-BF02B1E8A52E	2023-12-30 16:58:49.3366667	EB0A86AB-16CA-473E-ABAD-3BDAB1E566C7	16255.67	2	325.11	System Generated	2023-12-30 16:58:49.3366667	Jakub Lukes	Karaikal	14	(212) 555-0100	(212) 555-0101	http://www.microsoft.com/JakubLukes/	Shop 9	1501 Tuntayakul Crescent	2023-12-30 16:58:49.3366667
0762F47F-A6F1-4B36-860E-66AB2ED1D372	2023-01-05 17:00:18.7000000	7334A272-6E60-448A-B869-4756E2A6F288	22434.20	5	1121.71	System Generated	2023-01-05 17:00:18.7000000	"Wingtip Toys (Indian Creek, IL)"	Polur	6	(217) 555-0100	(217) 555-0101	http://www.wingtiptoys.com/IndianCreek	Unit 40	63 Celmina Road	2023-01-05 17:00:18.7000000
797C3DE8-80F7-41C1-891F-AB6148AD062D	2022-12-31 16:14:18.0933333	763EEC25-FFDA-4240-AEC6-6D9BA3F94449	15218.83	8	1217.51	System Generated	2022-12-31 16:14:18.0933333	Gabriela Hernandes	Rae Bareli	11	(239) 555-0100	(239) 555-0101	http://www.microsoft.com/GabrielaHernandes/	Suite 31	632 Sokk Lane	2022-12-31 16:14:18.0933333
239DFD1F-F452-4D79-B7E2-1FFAB4C7D03A	2024-01-31 20:17:01.9700000	32174E28-F798-488C-9BD0-A461514B93B2	24586.31	10	2458.63	System Generated	2024-01-31 20:17:01.9700000	"Wingtip Toys (Keosauqua, IA)"	Pehowa	13	(319) 555-0100	(319) 555-0101	http://www.wingtiptoys.com/Keosauqua	Suite 292	830 Sal Crescent	2024-01-31 20:17:01.9700000
DCB7B602-595F-4BE7-B536-D278C02F563A	2023-01-21 13:44:19.3700000	DBBF2F5D-E2E7-4FC2-9B26-486668603896	18440.11	9	1659.61	System Generated	2023-01-21 13:44:19.3700000	"Tailspin Toys (McCamey, TX)"	Rajgarh (Churu)	11	(210) 555-0100	(210) 555-0101	http://www.tailspintoys.com/McCamey	Suite 116	1556 Barua Boulevard	2023-01-21 13:44:19.3700000
58CD9C03-9942-4E78-A398-98FEEFE2F7ED	2024-02-16 18:56:02.0800000	6F07A412-8847-4583-9ED9-B1C15AB89F93	10557.81	4	422.31	System Generated	2024-02-16 18:56:02.0800000	Lana Goransson	Murwara (Katni)	6	(212) 555-0100	(212) 555-0101	http://www.microsoft.com/LanaGoransson/	Suite 27	1818 Buecek Boulevard	2024-02-16 18:56:02.0800000
4A4BBAA8-7C61-4088-83AF-D5F8D1ED2194	2023-04-25 14:19:30.1866667	E88DFA2A-16B9-47E5-8279-8EC50F9A3114	22745.98	1	227.46	System Generated	2023-04-25 14:19:30.1866667	Rajeev Sandhu	Najibabad	6	(458) 555-0100	(458) 555-0101	http://www.microsoft.com/	Shop 9	1768 Suniti Road	2023-04-25 14:19:30.1866667
4EF94438-0020-4165-832B-0B656E701D0C	2024-01-09 14:13:01.6466667	86E6D1EE-69E2-4789-937C-3B4F78D04A38	19337.89	2	386.76	System Generated	2024-01-09 14:13:01.6466667	"Tailspin Toys (Peeples Valley, AZ)"	Akola	10	(480) 555-0100	(480) 555-0101	http://www.tailspintoys.com/PeeplesValley	Unit 217	1970 Khandke Road	2024-01-09 14:13:01.6466667
