ShipmentNo	Ord	ShipmentDate	Amount	ExpectedDeliveryDays	CreatedBy	VehicleNo	EnteredOn	Name	Pnumber	Line1	Line2
DCDBA347-338F-4544-AEDA-6795A35DA201	135E14E3-2662-488B-BE96-EBC9D911F0D1	2023-04-07 13:13:23.4333333	21654.14	5	System Generated	CEC-0002	2023-04-07 13:13:23.4333333	Neil Farrelly	(215) 555-0100	Suite 17	730 Gungor Boulevard
32BEF6EB-153D-48BB-98C5-6DADAF8FAAA0	D08C7177-C95C-4CE4-B9F4-F47E3E7BF8C4	2023-04-07 12:31:23.5133333	24855.93	7	System Generated	CBE-0091	2023-04-07 12:31:23.5133333	Bhadram Kamasamudram	(802) 555-0100	Shop 3	94 Selma Road
0A181390-4426-475A-81B1-1747B7AC7C23	3F3FAABD-4F3F-438A-9C48-FA24A1599E0B	2023-04-09 10:03:23.4666667	16952.52	7	System Generated	DEC-0020	2023-04-09 10:03:23.4666667	Miriam House	(701) 555-0100	Shop 18	604 Klaus Street
A14D40E9-F833-4C92-8B84-4C7AD1A0A865	932E32CF-CF04-4DB2-A4BA-FB3848BDD177	2023-04-09 15:03:23.4966667	20744.57	5	System Generated	CAB-0005	2023-04-09 15:03:23.4966667	Jana Fialova	(215) 555-0100	Unit 20	1261 Lo Road
1E63EA9E-4CA5-48D3-A2C5-EC16CF7DF7F3	A32DD8FE-3774-4573-B2D3-0273465E2493	2023-04-12 15:14:24.4900000	23534.77	5	System Generated	ECE-0097	2023-04-12 15:14:24.4900000	Kalyani Benjaree	(212) 555-0100	Shop 20	429 Viljo Lane
A2C85306-EB12-4E59-AA9B-79C0E70E22E3	0533A566-5B9C-46D3-A6E4-04E250B1799B	2023-04-12 10:52:24.6566667	20768.97	3	System Generated	CDB-0041	2023-04-12 10:52:24.6566667	Bimla PrabhupƒÅda	(209) 555-0100	Shop 7	138 Jandhyala Lane
BECE6EBC-2C8E-40B9-91F7-BED12475FB4E	4A6CDFF8-A63F-460D-88F1-68198B53079C	2023-04-12 14:58:24.7566667	19982.71	7	System Generated	CDD-0088	2023-04-12 14:58:24.7566667	"Tailspin Toys (Arrow Rock, MO)"	(314) 555-0100	Shop 181	1190 Syme Street
537EE73C-20F7-44F3-8EAB-677EAFA56C33	13C82F90-8B5E-4975-B767-BC92D5F50477	2023-04-12 10:44:24.8033333	14434.19	6	System Generated	ACD-0079	2023-04-12 10:44:24.8033333	"Wingtip Toys (Sarversville, PA)"	(215) 555-0100	Shop 55	64 Jaramillo Avenue
6C1CC66E-1460-4561-9088-07C4DA593184	A6404D17-D0CB-493B-B451-C45B6E0CD1B1	2023-04-12 14:27:24.8200000	10955.70	6	System Generated	BEB-0085	2023-04-12 14:27:24.8200000	Ron Williams	(217) 555-0100	Shop 13	1212 Bhavani Street
17C6FAF6-554F-4F4D-844F-8CA2DF8032CC	ABCA1CA2-5B20-4FCE-BB33-EEB4D913CCDD	2023-04-12 10:21:24.8400000	11730.18	4	System Generated	ADC-0042	2023-04-12 10:21:24.8400000	"Wingtip Toys (Taft Heights, CA)"	(209) 555-0100	Shop 121	1772 Fallaci Crescent
677CD578-AB3C-44D5-8ED9-37BB7DE0AA36	AF4329B3-742A-435E-861E-FB58CD5FCFB2	2023-04-12 16:31:24.8733333	16586.62	4	System Generated	BEB-0067	2023-04-12 16:31:24.8733333	"Wingtip Toys (Islip Terrace, NY)"	(212) 555-0100	Suite 7	1820 Sedlar Crescent
940A1F7E-D0B6-4F57-9A40-91A67A026414	8E33F986-E678-45E9-B0D2-24523A657E3D	2023-04-14 15:31:24.4333333	18543.72	5	System Generated	EDA-0015	2023-04-14 15:31:24.4333333	Ramesh Das	(262) 555-0100	Shop 11	737 Bao Boulevard
DEA82692-8C52-48F7-9E2B-DF0060F63124	F16D413D-0588-4551-AE53-5E7DA6C6EEF5	2023-04-14 16:40:24.5233333	24827.19	7	System Generated	DBB-0006	2023-04-14 16:40:24.5233333	"Tailspin Toys (South La Paloma, TX)"	(210) 555-0100	Shop 2	1377 Tirlea Avenue
60FF06F8-3563-4676-BD5A-8C1BBD5421E6	77E37DCD-7E59-404F-ADFA-5FAAA9746B72	2023-04-14 09:10:24.5466667	15248.24	7	System Generated	AED-0010	2023-04-14 09:10:24.5466667	Jibek Juniskyzy	(217) 555-0100	Shop 23	80 Hudson Boulevard
F5030909-235F-408C-9434-0BBE79F37E52	EB43B807-45F4-444D-84CF-0A367B0D20F4	2023-04-16 14:27:23.8900000	17558.93	7	System Generated	DBB-0089	2023-04-16 14:27:23.8900000	Vitalijs Baltins	(239) 555-0100	Shop 14	1052 Hudson Lane
7C7D49F6-9A3B-445A-A025-AC87ED8B79C3	9EA77174-651D-43DB-933D-71B0174BA670	2023-04-10 11:33:23.2400000	21568.65	6	System Generated	CAC-0060	2023-04-10 11:33:23.2400000	"Wingtip Toys (Bell Acres, PA)"	(215) 555-0100	Suite 8	1761 Nastase Avenue
864BB65B-2055-4B20-AA04-28C7C1234CEF	C1495F97-7832-48E9-B30E-7D4CAED1E258	2023-04-10 16:04:23.2933333	11243.52	7	System Generated	CDB-0056	2023-04-10 16:04:23.2933333	"Tailspin Toys (Teutopolis, IL)"	(217) 555-0100	Unit 103	1171 Lukstina Road
9786ECFA-51DF-4534-A04B-5AA627084BB2	7650128F-5315-4F23-AEB0-85EF27B95E58	2023-04-10 08:54:23.3200000	14747.60	7	System Generated	EAD-0055	2023-04-10 08:54:23.3200000	"Tailspin Toys (Kalvesta, KS)"	(316) 555-0100	Unit 246	813 Habibi Lane
55DEE313-6A28-495A-8146-87465C38E9AB	6FEE0C0B-8ABA-48C1-A439-8EB766D3744F	2023-04-10 15:03:23.3400000	10392.85	7	System Generated	DED-0095	2023-04-10 15:03:23.3400000	Lilli Sokk	(229) 555-0100	Suite 24	793 Thai Boulevard
2D0C054C-064E-4433-8005-0E7AB0D033CD	A25DF2F4-7378-4380-9AF6-1F7D62199086	2023-04-11 15:09:23.4000000	15911.51	3	System Generated	ADA-0043	2023-04-11 15:09:23.4000000	"Tailspin Toys (Biscay, MN)"	(218) 555-0100	Suite 67	413 Keskkula Lane
4BC8AD19-9143-4472-9804-7EACB24D94FF	C1B726CC-B54D-4DDA-A4BA-4EEE98EF6435	2023-04-11 13:31:23.4700000	11309.05	7	System Generated	CCA-0007	2023-04-11 13:31:23.4700000	"Tailspin Toys (Furley, KS)"	(316) 555-0100	Suite 199	1096 Poursokh Crescent
8697A42A-7611-4170-BE20-ABEB77903B44	76847602-E684-4EB7-93C4-E71AE29AD2DD	2023-04-11 17:01:23.5600000	14212.45	5	System Generated	CED-0019	2023-04-11 17:01:23.5600000	Andris Saulitis	(210) 555-0100	Unit 28	370 Rallapalli Street
7582AF72-4F8D-4003-BE31-5BD2C67C6B98	28FD444E-2985-4A2D-829C-16050DA5D868	2023-04-16 13:43:23.9966667	13289.23	7	System Generated	ECD-0052	2023-04-16 13:43:23.9966667	"Wingtip Toys (Frenchburg, KY)"	(270) 555-0100	Suite 169	1392 Tuntayakul Lane
CD418B13-6993-48BF-A692-925CE883B4FC	25424669-929C-434B-91F3-39F180EADABA	2023-04-18 17:47:26.2700000	17581.60	6	System Generated	BBA-0080	2023-04-18 17:47:26.2700000	"Wingtip Toys (Smoot, WY)"	(307) 555-0100	Unit 16	1854 Ankitham Avenue
093642CD-CE1B-4EEC-B168-3A230A156012	0002DEF8-9CBD-47E9-806E-4B3A11DA287A	2023-04-18 09:27:26.3400000	13912.58	5	System Generated	ABB-0077	2023-04-18 09:27:26.3400000	Johanna Hoornstra	(210) 555-0100	Suite 13	285 Dupuy Street
7EF1BAA0-367E-454E-8D43-C0CE9A608877	99E489EE-3C5C-4B4A-B2F9-4F8DEA72EC9E	2023-04-18 13:36:26.3500000	19868.36	6	System Generated	BBA-0057	2023-04-18 13:36:26.3500000	"Wingtip Toys (Lowellville, OH)"	(216) 555-0100	Unit 143	1197 Debeljak Avenue
5ECB5D6A-CC12-45AD-BF37-86AAB27DD39F	C9EDDF68-9FA6-4F6F-9CDE-5BC47CB3B15D	2023-04-18 14:14:26.3866667	21272.28	6	System Generated	AAC-0038	2023-04-18 14:14:26.3866667	Knut Svensson	(201) 555-0100	Unit 30	305 Lepp Street
50DFA877-B466-4DED-80F4-D69F92CD6106	6DCDE4C8-0433-4AAF-9240-62ACC6656EA4	2023-04-19 12:52:25.1900000	12236.11	5	System Generated	DBA-0012	2023-04-19 12:52:25.1900000	Serdar ozCelik	(210) 555-0100	Unit 2	473 Mani Avenue
056C9F38-99DE-4678-8804-684939A65CB9	AE4667B6-813A-4967-B92B-0C929196417D	2023-04-24 16:12:26.5700000	20895.38	5	System Generated	DBA-0046	2023-04-24 16:12:26.5700000	Yves Belisle	(480) 555-0100	Unit 22	1530 Ngo Boulevard
A10E88BA-600F-470D-B397-D7F480066166	867AA4EB-A889-4B43-B1F8-42999C83B497	2023-04-24 11:27:26.5866667	15118.10	6	System Generated	BAD-0021	2023-04-24 11:27:26.5866667	Nada Ana Slosar	(239) 555-0100	Unit 7	1746 Das Avenue
A29F2824-5DC7-41C9-B51E-A1AE708998B6	67A80EE8-83E2-431C-8532-65D585439471	2023-04-24 14:15:26.6200000	15413.84	5	System Generated	ABC-0082	2023-04-24 14:15:26.6200000	"Tailspin Toys (Rafael CapÛ, PR)"	(787) 555-0100	Unit 129	1268 Pakalapati Street
945A617F-4240-446B-988F-D125218FA110	F701E9BA-085B-4A63-BA54-6B7D85835CC0	2023-04-24 13:03:26.6600000	22269.08	7	System Generated	BBC-0046	2023-04-24 13:03:26.6600000	"Tailspin Toys (Good Hart, MI)"	(231) 555-0100	Shop 80	2001 Rajanala Road
A857181B-D598-4083-97E8-FD5CD99C1381	6D1E5776-DFCC-4635-8139-6DC2116FA384	2023-04-25 12:09:27.6933333	16691.57	4	System Generated	CCE-0090	2023-04-25 12:09:27.6933333	"Wingtip Toys (Mier, IN)"	(219) 555-0100	Unit 41	257 Gunes Avenue
1F1D7536-82D4-40DC-9C55-50A40EF6993E	31B71AA7-5F62-4448-AE78-04710189C8DF	2023-04-26 15:50:26.7000000	14480.33	5	System Generated	DCE-0076	2023-04-26 15:50:26.7000000	"Wingtip Toys (Helotes, TX)"	(210) 555-0100	Unit 237	1534 Milano Lane
1650C0F6-DCC3-4BC1-95FD-6B6CCA2B0D4A	0389E9D0-57E6-4688-8BB9-7189ED0D854D	2023-04-26 17:56:26.8433333	17626.37	3	System Generated	BAE-0062	2023-04-26 17:56:26.8433333	"Tailspin Toys (Imlaystown, NJ)"	(201) 555-0100	Suite 12	1305 Kaleja Street
F3FB75DC-031B-42D2-99C3-2FE90BEC9203	1AF01A68-F652-47D3-9B30-66CFFA24F4B5	2023-04-28 10:58:26.3300000	13312.06	6	System Generated	EBB-0022	2023-04-28 10:58:26.3300000	"Tailspin Toys (Gasport, NY)"	(212) 555-0100	Unit 176	1674 Skujins Boulevard
768A0E2F-E0B8-422A-A49E-DFD6AE930120	B9210759-3761-4ED0-9101-FC3703FF33D7	2023-04-13 16:23:23.1566667	14127.55	7	System Generated	CCC-0066	2023-04-13 16:23:23.1566667	"Wingtip Toys (Tea, SD)"	(605) 555-0100	Shop 228	1362 Chu Crescent
44AD105E-5D4F-4566-B46C-6F247270AE32	FCED9B16-5E0E-45D2-A6CE-FC4CC1E4BE58	2023-04-13 14:22:23.1700000	16414.03	6	System Generated	BEB-0017	2023-04-13 14:22:23.1700000	Damodara Trivedi	(210) 555-0100	Shop 23	682 Shantanu Boulevard
B539DFC7-88F7-4B42-8A45-46D8E1D144D9	70BB3109-60EB-43F3-9B2A-845664FEFD7A	2023-04-30 15:13:27.2700000	23150.18	5	System Generated	DAC-0064	2023-04-30 15:13:27.2700000	"Tailspin Toys (Cheyenne Wells, CO)"	(303) 555-0100	Unit 150	617 Pornpipatpong Lane
9EA12AB4-5D35-485A-8CE7-AA1774657D06	1D4D8951-1F8B-4ADA-BBB6-33CA09361E60	2023-01-14 09:02:17.8300000	24177.46	3	System Generated	EBC-0023	2023-01-14 09:02:17.8300000	"Wingtip Toys (Crossroads, NM)"	(505) 555-0100	Unit 288	1925 Ankitham Road
3E4FF0BE-E60F-4DE5-B2F8-6116FE67E921	D1CFFF57-1248-4601-BF32-44008058F453	2023-01-15 16:25:18.3800000	20671.01	4	System Generated	BEC-0084	2023-01-15 16:25:18.3800000	"Wingtip Toys (Mahaffey, PA)"	(215) 555-0100	Shop 93	1947 ozCelik Road
58C5EDAD-F010-4926-83CC-4574356E8F6F	74F7725A-2CEE-4DFC-90D5-B873FBE538DB	2023-01-15 14:14:18.4566667	17436.49	7	System Generated	BAC-0057	2023-01-15 14:14:18.4566667	"Tailspin Toys (Tomnolen, MS)"	(228) 555-0100	Unit 60	1158 Hrastovsek Boulevard
588AA217-9A2F-4138-ABE3-8DB6D3E04D7F	832B4D8C-A3EA-4D3B-A8CC-C1E9C93E9100	2023-01-15 17:07:18.5366667	10633.73	6	System Generated	ACE-0075	2023-01-15 17:07:18.5366667	Libuse Valentova	(270) 555-0100	Unit 22	1354 Szolosy Crescent
838F798A-5E01-47DC-B4D3-40ECB132E0A2	20358F36-B389-4369-ACA6-5EAAC98A9999	2023-01-16 16:11:17.9800000	11285.15	5	System Generated	ADE-0083	2023-01-16 16:11:17.9800000	"Tailspin Toys (Belgreen, AL)"	(205) 555-0100	Suite 118	469 Formanek Street
BD2D8889-4C2C-4C38-A7CE-8F9691F2460B	725C2295-E58B-4FD1-BE3B-CA7D71468F68	2023-01-16 13:46:18.0833333	18375.66	5	System Generated	BCB-0038	2023-01-16 13:46:18.0833333	"Wingtip Toys (Floriston, CA)"	(209) 555-0100	Suite 203	229 Cao Lane
1377238E-98CA-4633-97EC-71F45AE5B08C	0A1A7D21-F6B2-4A54-92C5-CCD31ED97771	2023-01-16 14:44:18.1300000	12780.41	7	System Generated	ABB-0095	2023-01-16 14:44:18.1300000	"Tailspin Toys (Frankewing, TN)"	(423) 555-0100	Shop 27	904 Kellnerova Street
687CAB0D-34E3-4B4F-B471-41ADF671F2C1	A258FD47-8C9E-4C7D-BCBB-D126FFD7D8B0	2023-01-16 08:41:18.2033333	10229.43	4	System Generated	BAC-0071	2023-01-16 08:41:18.2033333	"Wingtip Toys (Mickleton, NJ)"	(201) 555-0100	Unit 107	1679 Modi Lane
83841593-854D-4A04-81A8-8136FC421C55	E9BEA33D-78CB-499D-8FD6-7D33938BA3A2	2023-01-18 11:22:17.2333333	17760.57	7	System Generated	DBA-0058	2023-01-18 11:22:17.2333333	"Wingtip Toys (Islip Terrace, NY)"	(212) 555-0100	Suite 7	1820 Sedlar Crescent
346A9CFF-B10F-4176-A09C-4A624E490C25	1B3DA14E-76E0-4B60-B48D-AA50CBBEB2DB	2023-01-18 17:56:17.2566667	24058.50	4	System Generated	ADE-0071	2023-01-18 17:56:17.2566667	"Wingtip Toys (Harkers Island, NC)"	(252) 555-0100	Shop 216	726 Matos Lane
E7CD615D-97B0-41A9-8D74-9472195594DF	8B03DBF5-9247-46D7-912A-DF1C5CD13C28	2023-01-18 12:45:17.2866667	20596.95	6	System Generated	CEE-0044	2023-01-18 12:45:17.2866667	"Wingtip Toys (Lime Lake, NY)"	(212) 555-0100	Unit 111	983 Cavalcante Street
910A6103-A7F6-4DD3-94D7-9A87F3C55A63	E9765DA5-291A-408F-A2F0-F176DC090C52	2023-01-18 13:34:17.4100000	13140.68	6	System Generated	AEB-0028	2023-01-18 13:34:17.4100000	Chaayaadaevi Sonti	(217) 555-0100	Suite 13	701 Sedlar Boulevard
1D9B838A-79B5-4CF7-BF58-8962423BECAB	1A3B58FD-5917-4A5F-9983-F193D4E13033	2023-01-18 14:55:17.4266667	23237.74	3	System Generated	ECA-0043	2023-01-18 14:55:17.4266667	"Wingtip Toys (Taft Heights, CA)"	(209) 555-0100	Shop 121	1772 Fallaci Crescent
CDF1CD9C-46BF-4AD3-818C-A870ABAFC5AE	990A0E91-1548-42ED-BAB6-F7C0A7BA7524	2023-01-19 18:05:17.7033333	22347.97	6	System Generated	ABE-0031	2023-01-19 18:05:17.7033333	"Wingtip Toys (Verdery, SC)"	(803) 555-0100	Shop 144	1774 Ch√°vez Road
58375419-925B-44D2-B6C7-EEC711554284	82591B08-54D6-413B-B141-74338B735CDF	2023-01-20 10:56:17.8900000	18661.89	3	System Generated	ACC-0076	2023-01-20 10:56:17.8900000	"Wingtip Toys (Akhiok, AK)"	(907) 555-0100	Unit 246	1280 Tran Boulevard
56858DF4-8FC0-42D8-AA12-CD6C59109A2D	8E1E416A-843F-4805-9681-0A2AF7128E1A	2023-01-22 12:25:17.7266667	21041.25	7	System Generated	DCE-0081	2023-01-22 12:25:17.7266667	"Tailspin Toys (Indios, PR)"	(787) 555-0100	Unit 50	519 Jogi Street
76BAD023-DC65-4F0D-85AE-CE70C0DCF9E6	CFDC7F5B-94B3-46E4-9EC1-2E7969873B0B	2023-01-22 17:27:17.7400000	20662.41	5	System Generated	CAD-0031	2023-01-22 17:27:17.7400000	"Tailspin Toys (Hanoverton, OH)"	(216) 555-0100	Suite 157	1419 Hadrabova Avenue
8592D9FB-FD3E-42A5-9862-7905026D9897	2B923E08-115D-4CAB-83D7-4E8B3CAA8DE3	2023-01-22 18:34:17.7900000	15261.53	7	System Generated	CCE-0025	2023-01-22 18:34:17.7900000	"Wingtip Toys (Rockwall, TX)"	(210) 555-0100	Shop 141	1414 Correa Road
E39725FB-A350-4B21-A4EF-3D052E9D8013	F6E437D3-9235-4326-8358-8BDE0EA7DA1A	2023-01-22 08:46:17.9233333	11766.63	4	System Generated	EEE-0045	2023-01-22 08:46:17.9233333	Radha Barua	(405) 555-0100	Unit 7	1949 Kotadia Road
65FFB136-59D8-4882-8821-B7C17EE0B2A6	0FB9B9A0-2A02-422D-986E-9BCABBCDC046	2023-01-22 10:42:17.9800000	10778.47	5	System Generated	EBA-0028	2023-01-22 10:42:17.9800000	"Tailspin Toys (Koontzville, WA)"	(206) 555-0100	Suite 144	1907 Naicker Boulevard
73B8D766-DF4D-46EE-A193-28207B830587	D5A9B1BA-454A-4100-A764-5AB77CEC0BAD	2023-01-24 14:58:17.4433333	14492.68	5	System Generated	CCB-0066	2023-01-24 14:58:17.4433333	"Wingtip Toys (Isabela, PR)"	(787) 555-0100	Shop 110	1211 Mazumdar Avenue
F99DE3C0-BCD2-4C3C-BD70-A07EF4654840	6BC177CC-5AD8-4FC7-BBF6-39BE7521FDA1	2023-01-27 17:04:20.0500000	17169.58	6	System Generated	ECE-0027	2023-01-27 17:04:20.0500000	Krishnam Allu	(405) 555-0100	Unit 20	1253 Rahimi Lane
0F303B47-39B0-496F-A4DF-5D28DC6140AE	BA87E9DF-5CF1-4AF2-813C-51BA5FEE15F6	2023-01-27 14:23:20.3800000	11478.70	4	System Generated	EEA-0019	2023-01-27 14:23:20.3800000	"Wingtip Toys (New Laguna, NM)"	(505) 555-0100	Suite 185	1687 Ornlamai Lane
65664D25-F131-4E1A-8860-6F1BF517D802	C3F312FA-AEC9-4ECC-81F4-B11115F7EACE	2023-01-28 15:06:18.7466667	10562.58	5	System Generated	BDE-0096	2023-01-28 15:06:18.7466667	"Tailspin Toys (Fishtail, MT)"	(406) 555-0100	Unit 49	469 Patel Avenue
7829C28D-CE10-45A7-B3B1-D66C3E7D4407	790B30AC-E9DC-4BBE-9C5F-15FE5DC38F6C	2023-01-29 11:38:18.5500000	18401.58	4	System Generated	CBE-0062	2023-01-29 11:38:18.5500000	Serdar ozCelik	(210) 555-0100	Unit 2	473 Mani Avenue
B53BF7F9-CF90-41CF-ABD1-1FC3330D9C97	6144CE3E-EA94-4E7B-96E2-23D4BF3D6652	2023-01-29 15:05:18.5666667	16511.52	3	System Generated	BBE-0068	2023-01-29 15:05:18.5666667	"Tailspin Toys (South La Paloma, TX)"	(210) 555-0100	Shop 2	1377 Tirlea Avenue
6099EC16-2A90-4A25-B3DF-6BD04593846E	A5013E1C-5A0D-47E3-8F21-2DDE3FF0EC5C	2023-01-29 17:51:18.5866667	21815.30	3	System Generated	BCD-0088	2023-01-29 17:51:18.5866667	Emil Bojin	(701) 555-0100	Shop 25	1072 Alexandre  Boulevard
0B2F4614-9A9D-4B1A-BA9A-3A9E8FB52030	BEEC71F4-1C70-4265-823D-63841D3D8C50	2023-01-29 17:33:18.7233333	18407.05	5	System Generated	AAC-0070	2023-01-29 17:33:18.7233333	"Tailspin Toys (Arbor Vitae, WI)"	(262) 555-0100	Suite 45	234 Benda Crescent
3A328D5E-37C5-4462-B0E8-51F565B9C6E9	6FAC5557-E030-4AA1-B737-AC7DCAE99992	2023-01-29 16:50:18.8966667	18183.45	6	System Generated	BDA-0088	2023-01-29 16:50:18.8966667	"Wingtip Toys (Herlong, CA)"	(209) 555-0100	Suite 127	1386 Lucescu Lane
BA066EE2-29E0-4251-94F8-BEC9E978AD30	DDDF857B-3D6F-45D4-A2CB-CB8851CBCC1F	2023-01-29 17:53:18.9366667	19360.41	5	System Generated	CCB-0057	2023-01-29 17:53:18.9366667	Risto Lepmets	(262) 555-0100	Shop 13	1402 Irene Street
A304471A-447C-4867-AB5B-76CCCF1796FB	EBD05FA0-D7B2-41CC-8370-100B3F2E3699	2023-01-30 18:06:18.2133333	20880.80	6	System Generated	CEE-0026	2023-01-30 18:06:18.2133333	Amrita Ganguly	(787) 555-0100	Suite 5	1064 Eugen Lane
11C2FD24-46DB-4AC0-B26A-EAF9F5B5C6D4	306266D5-38B6-4223-8A2E-266C77D2E2CE	2023-01-30 17:23:18.2566667	14401.17	7	System Generated	DAC-0088	2023-01-30 17:23:18.2566667	Urve Kasesalu	(319) 555-0100	Unit 17	987 Amarendra Road
D9E26AE3-47D5-4F7F-AC24-35EF14418484	A9238695-3B5E-425B-AF79-337E686D1BF6	2023-02-01 15:45:19.8833333	23392.10	5	System Generated	DDA-0089	2023-02-01 15:45:19.8833333	Bahaar Asef zade	(225) 555-0100	Shop 30	1759 Srbova Crescent
BAB10785-A920-4502-9F2D-77820B3E2DE1	DE8BC0E4-C41B-499E-BF83-60C0638A40E9	2023-02-02 11:47:19.0000000	18692.55	7	System Generated	EAB-0074	2023-02-02 11:47:19.0000000	"Wingtip Toys (Straughn, IN)"	(219) 555-0100	Suite 265	299 Bae Road
38A015A2-FE53-4989-A22A-C33EC19FF499	DA122451-6418-4001-B7E5-11BC303977BB	2023-01-23 12:44:18.0700000	11417.80	4	System Generated	ADC-0083	2023-01-23 12:44:18.0700000	"Wingtip Toys (Boalsburg, PA)"	(215) 555-0100	Suite 185	122 ozcan Lane
D5837663-AF7B-4296-AE41-77179502E912	1F0D891F-57B7-4A38-8422-54872A1B64C5	2023-01-23 13:41:18.1233333	17971.93	5	System Generated	AED-0089	2023-01-23 13:41:18.1233333	Emil Bojin	(701) 555-0100	Shop 25	1072 Alexandre  Boulevard
C08289F6-1EA3-4398-B311-C68B79C6D275	C4967109-81BB-48EA-BC16-55D112567530	2023-01-23 08:57:18.1533333	11563.83	6	System Generated	EBB-0099	2023-01-23 08:57:18.1533333	Charline Monjeau	(701) 555-0100	Unit 10	745 Mary Crescent
825225AE-5435-451D-9DA7-252605B4791E	97E2E5B5-E62A-459A-96DA-78E9245BDFE5	2023-02-02 13:45:19.1366667	20178.76	6	System Generated	DCB-0077	2023-02-02 13:45:19.1366667	Libuse Valentova	(270) 555-0100	Unit 22	1354 Szolosy Crescent
692B8C02-96A6-4EF9-83E3-3C81702C2C84	99E685CA-F761-449D-A667-83309FDE58DC	2023-02-02 17:53:19.1600000	23850.98	6	System Generated	CED-0021	2023-02-02 17:53:19.1600000	"Tailspin Toys (McClave, CO)"	(303) 555-0100	Unit 23	1748 Aalto Crescent
BAEBA394-5168-4B45-8BE9-C3D5BF4693C9	FFD29C29-C933-46E9-BCA0-8A55AA9A469E	2023-02-02 18:37:19.1933333	19283.00	3	System Generated	BEC-0050	2023-02-02 18:37:19.1933333	Ludmila Smidova	(480) 555-0100	Unit 31	413 Wattanasin Boulevard
DB1401F8-088D-43C5-B620-39BAE04AE674	2A59C6F8-D3AD-4525-9537-47804DB86D09	2023-02-07 12:30:18.9700000	14081.51	5	System Generated	ECC-0093	2023-02-07 12:30:18.9700000	Nasrin Omidzadeh	(239) 555-0100	Suite 12	588 Cirulis Lane
3A253ED7-9340-4846-B0C7-517E1470FD37	E3B5A25F-451F-4F86-8A8E-7AE4562E760B	2023-02-07 14:28:19.0066667	17222.03	3	System Generated	EDC-0059	2023-02-07 14:28:19.0066667	"Tailspin Toys (Ashtabula, OH)"	(216) 555-0100	Shop 237	612 Gill Crescent
C844AD82-70D0-4968-A8F0-99C53D7464CE	CF28BA44-F15E-48E2-AF46-80D429625DA2	2023-02-07 17:42:19.0400000	10350.69	3	System Generated	AAA-0072	2023-02-07 17:42:19.0400000	"Tailspin Toys (Severna Park, MD)"	(240) 555-0100	Shop 214	384 Ang Road
220FD833-3BAF-46FC-81CE-39E2B69F3D2A	FD332B83-77FB-41DD-9B6C-A23E9C77DCDA	2023-02-07 13:58:19.1100000	21199.90	7	System Generated	CEC-0092	2023-02-07 13:58:19.1100000	Devraj Rao	(385) 555-0100	Unit 12	611 Shasthri Avenue
7700F748-EC48-4E24-A72B-47F429898406	0B068EB7-CE50-485D-8499-AF0C80E45AE6	2023-02-07 09:21:19.1233333	19838.06	6	System Generated	BBB-0087	2023-02-07 09:21:19.1233333	"Wingtip Toys (Floriston, CA)"	(209) 555-0100	Suite 203	229 Cao Lane
8A1A3633-C753-4881-883C-A7B40D86B625	F1D755E0-8E73-442F-9171-B83473B70196	2023-02-07 13:34:19.2366667	13431.20	6	System Generated	AEE-0062	2023-02-07 13:34:19.2366667	"Wingtip Toys (Plata, TX)"	(210) 555-0100	Unit 167	904 Saucier Road
1A2F175C-1C92-4164-B79A-418FD4CC7ADC	8F9737DB-3A86-43CF-B376-B8B09D285796	2023-02-07 15:29:19.2566667	17879.38	4	System Generated	CCE-0089	2023-02-07 15:29:19.2566667	"Tailspin Toys (Bow Mar, CO)"	(303) 555-0100	Shop 282	752 Shaker Doust Boulevard
A275A807-7754-4996-AC13-0F392DE4E43A	547C4A9A-1AF8-4EBD-8AE3-C2BBC881ABCB	2023-02-07 09:51:19.3033333	12652.16	3	System Generated	BAE-0064	2023-02-07 09:51:19.3033333	Adrian Andreasson	(217) 555-0100	Unit 21	837 Walker Road
333BEE98-6D8E-4DB5-AB57-9EC69A884E43	1202DD7B-A811-4D97-A526-C7AA3CF7E390	2023-02-07 18:20:19.3200000	12415.23	5	System Generated	DDC-0044	2023-02-07 18:20:19.3200000	Edgar Jogi	(209) 555-0100	Shop 6	1317 Desforges Street
4A7D55BF-8914-4BA1-BDCE-F4BE8403448F	B80AFC73-D1AA-4C28-A630-6F0829C61AC6	2023-02-08 10:33:19.6100000	23055.04	7	System Generated	EBC-0037	2023-02-08 10:33:19.6100000	Som Mukherjee	(385) 555-0100	Suite 13	263 Meredith Crescent
CBF0A24A-AFC7-47AD-89D7-45C8EBB2C04E	8B68BAA5-A4D9-4CC2-992E-87E216B53697	2023-02-08 10:12:19.6500000	22591.29	3	System Generated	ECE-0054	2023-02-08 10:12:19.6500000	"Wingtip Toys (Wapinitia, OR)"	(458) 555-0100	Shop 119	1525 Benjaree Crescent
7E6620E7-1D4A-4582-94E3-9510F69846F5	141FE1E8-01D3-4205-93E5-1352B60E4096	2023-02-09 13:17:18.8400000	14382.08	4	System Generated	DAB-0016	2023-02-09 13:17:18.8400000	"Wingtip Toys (Gilford, NH)"	(603) 555-0100	Unit 20	231 Kaulina Street
