Ord	ODate	wt	TotalValue	ProductName	ProductNumber	color	StandardCost	size	Weight	CreatedBy	EnteredOn	SEntityName	SPNo	SFax	SUrl	sLine1	SLine2	REntityName	RPNo	RFax	RUrl	RLine1	RLine2	SCity	OBranch	DCity	DBranch
DA1D4E0F-C747-4F87-86DE-6023350F0BDE	2022-12-15 13:09:17.9833333	944.62	461712.30	"Women's Tights, S"	TG-W091-S	Black	30.9333992004395	S	NULL	System Generated	2022-12-15 13:09:17.9833333	"Tailspin Toys (Scofield, UT)"	(385) 555-0100	(385) 555-0101	http://www.tailspintoys.com/Scofield	Suite 176	298 Bucco Lane	"Tailspin Toys (Biscay, MN)"	(218) 555-0100	(218) 555-0101	http://www.tailspintoys.com/Biscay	Suite 67	413 Keskkula Lane	Sidlaghatta	Karnataka	Agartala	Tripura
6EBF86DC-DC3B-42D6-8F57-4855AB05C7B9	2024-01-04 13:01:35.3033333	840.88	461340.09	Handlebar Tube	HT-2981	NULL	0	NULL	NULL	System Generated	2024-01-04 13:01:35.3033333	"Tailspin Toys (Vassalboro, ME)"	(207) 555-0100	(207) 555-0101	http://www.tailspintoys.com/Vassalboro	Unit 234	900 Thota Boulevard	"Wingtip Toys (Lowellville, OH)"	(216) 555-0100	(216) 555-0101	http://www.wingtiptoys.com/Lowellville	Unit 143	1197 Debeljak Avenue	Ramngarh	Rajasthan	Piriyapatna	Karnataka
49E843A3-55D9-46B9-A107-73793F1ADDF4	2023-11-04 21:00:35.3000000	830.63	432703.90	HL Hub	HU-8998	NULL	0	NULL	NULL	System Generated	2023-11-04 21:00:35.3000000	"Tailspin Toys (Vassalboro, ME)"	(207) 555-0100	(207) 555-0101	http://www.tailspintoys.com/Vassalboro	Unit 234	900 Thota Boulevard	"Tailspin Toys (Bow Mar, CO)"	(303) 555-0100	(303) 555-0101	http://www.tailspintoys.com/BowMar	Shop 282	752 Shaker Doust Boulevard	Vadipatti	Tamil Nadu	Nandivaram-Guduvancheri	Tamil Nadu
A5013E1C-5A0D-47E3-8F21-2DDE3FF0EC5C	2023-01-28 13:41:18.6633333	833.06	527189.20	LL Road Rear Wheel	RW-R623	Black	49.9789009094238	NULL	1050.00	System Generated	2023-01-28 13:41:18.6633333	"Tailspin Toys (Vassalboro, ME)"	(207) 555-0100	(207) 555-0101	http://www.tailspintoys.com/Vassalboro	Unit 234	900 Thota Boulevard	Chandrashekhar Dasgupta	(208) 555-0100	(208) 555-0101	http://www.microsoft.com/ChandrashekharDasgupta/	Suite 8	1375 Rusl Boulevard	Powayan	Uttar Pradesh	Manachanallur	Tamil Nadu
029D4822-1DDE-4BC7-A3C9-FC3FF2FFE62C	2022-11-01 20:37:31.0066667	970.34	492638.83	"Road-550-W Yellow, 44"	BK-R64Y-44	Yellow	713.079772949219	44	18.42	System Generated	2022-11-01 20:37:31.0066667	"Tailspin Toys (Vassalboro, ME)"	(207) 555-0100	(207) 555-0101	http://www.tailspintoys.com/Vassalboro	Unit 234	900 Thota Boulevard	"Wingtip Toys (Del Valle, TX)"	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/DelValle	Shop 21	1064 Vulpes Street	Titlagarh	Odisha	Sardarshahar	Rajasthan
542F5DD2-CFEA-47F7-BED8-1844AB6EE08F	2023-02-21 18:21:20.4566667	808.14	609721.97	ML Mountain Rim	RM-M692	NULL	0	NULL	450.00	System Generated	2023-02-21 18:21:20.4566667	"Tailspin Toys (Statenville, GA)"	(229) 555-0100	(229) 555-0101	http://www.tailspintoys.com/Statenville	Shop 44	974 Javan Avenue	"Wingtip Toys (Orick, CA)"	(209) 555-0100	(209) 555-0101	http://www.wingtiptoys.com/Orick	Unit 301	1612 TunC Avenue	Petlad	Gujarat	Saharsa	Bihar
C53D7BD5-C12F-4393-92E4-AB68F5B94EBE	2024-01-25 17:44:01.6366667	863.54	267270.81	"Sport-100 Helmet, Black"	HL-U509	Black	13.0862998962402	NULL	NULL	System Generated	2024-01-25 17:44:01.6366667	"Tailspin Toys (Statenville, GA)"	(229) 555-0100	(229) 555-0101	http://www.tailspintoys.com/Statenville	Shop 44	974 Javan Avenue	"Wingtip Toys (Nichols Hills, OK)"	(405) 555-0100	(405) 555-0101	http://www.wingtiptoys.com/NicholsHills	Shop 131	880 Mannik Lane	Mungeli	Chhattisgarh	Soron	Uttar Pradesh
E4B8C240-0DF1-4CC9-9A66-560ABE241907	2022-11-10 17:44:15.5033333	880.75	250237.96	Internal Lock Washer 3	LI-1000	NULL	0	NULL	NULL	System Generated	2022-11-10 17:44:15.5033333	"Tailspin Toys (Statenville, GA)"	(229) 555-0100	(229) 555-0101	http://www.tailspintoys.com/Statenville	Shop 44	974 Javan Avenue	"Tailspin Toys (Stonefort, IL)"	(217) 555-0100	(217) 555-0101	http://www.tailspintoys.com/Stonefort	Suite 185	1492 Shah Road	Pollachi	Tamil Nadu	Forbesganj	Bihar
AB8B0938-C6D0-47D8-A841-75B0B5CFB336	2022-12-17 17:31:16.4100000	821.92	840100.85	Paint - Black	PA-187B	NULL	0	NULL	NULL	System Generated	2022-12-17 17:31:16.4100000	"Tailspin Toys (Statenville, GA)"	(229) 555-0100	(229) 555-0101	http://www.tailspintoys.com/Statenville	Shop 44	974 Javan Avenue	"Wingtip Toys (Akhiok, AK)"	(907) 555-0100	(907) 555-0101	http://www.wingtiptoys.com/Akhiok	Unit 246	1280 Tran Boulevard	Patratu	Jharkhand	Safidon	Haryana
261F2FD5-13CE-4CEC-9B6A-CB82BB960F7E	2023-11-05 13:15:42.6366667	873.26	442127.04	Lock Washer 7	LW-5160	NULL	0	NULL	NULL	System Generated	2023-11-05 13:15:42.6366667	"Tailspin Toys (Statenville, GA)"	(229) 555-0100	(229) 555-0101	http://www.tailspintoys.com/Statenville	Shop 44	974 Javan Avenue	"Wingtip Toys (Elverson, PA)"	(215) 555-0100	(215) 555-0101	http://www.wingtiptoys.com/Elverson	Unit 288	732 Nakhtare Boulevard	Sattenapalle	Andhra Pradesh	Firozabad	Uttar Pradesh
4C0339A1-D5A4-4CF6-B475-86EB045DBC9E	2023-04-30 14:09:26.9633333	806.45	398376.23	Thin-Jam Hex Nut 4	HJ-5162	NULL	0	NULL	NULL	System Generated	2023-04-30 14:09:26.9633333	"Tailspin Toys (Bratenahl, OH)"	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/Bratenahl	Unit 149	889 Usenuly Street	Anil Sarkar	(215) 555-0100	(215) 555-0101	http://www.microsoft.com/AnilSarkar/	Shop 3	747 Mihajlovik Boulevard	Hansi	Haryana	Valsad	Gujarat
7825E4BF-E879-409E-87CD-EF13A538F5AB	2023-04-13 13:01:23.0866667	878.52	211583.54	Blade	BL-2036	NULL	0	NULL	NULL	System Generated	2023-04-13 13:01:23.0866667	"Tailspin Toys (Bratenahl, OH)"	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/Bratenahl	Unit 149	889 Usenuly Street	"Wingtip Toys (Paw Paw Lake, MI)"	(231) 555-0100	(231) 555-0101	http://www.wingtiptoys.com/PawPawLake	Shop 245	1097 Grabensek Street	Baramula	Jammu and Kashmir	Pathankot	Punjab
819441C2-41E9-4962-A438-F56FBD16EFBB	2023-01-13 09:45:19.0333333	801.02	302621.24	Touring End Caps	EC-T209	NULL	0	NULL	NULL	System Generated	2023-01-13 09:45:19.0333333	"Tailspin Toys (Bratenahl, OH)"	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/Bratenahl	Unit 149	889 Usenuly Street	Teresa Borgen	(209) 555-0100	(209) 555-0101	http://www.microsoft.com/	Unit 5	769 Violetta Crescent	Nokha	Rajasthan	Namagiripettai	Tamil Nadu
62C769D4-7774-4B94-8052-ACCB16ABB076	2023-01-06 18:27:16.4200000	906.33	888406.84	"Mountain-100 Black, 42"	BK-M82B-42	Black	1898.09436035156	42	20.77	System Generated	2023-01-06 18:27:16.4200000	"Tailspin Toys (Bratenahl, OH)"	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/Bratenahl	Unit 149	889 Usenuly Street	"Wingtip Toys (Saint Landry, LA)"	(225) 555-0100	(225) 555-0101	http://www.wingtiptoys.com/SaintLandry	Unit 160	782 Chakraborty Road	Sangareddy	Telangana	Vadodara	Gujarat
431238A7-5178-4079-8863-B97E7686D1B5	2022-12-18 14:17:17.4600000	868.80	942339.72	"Men's Sports Shorts, M"	SH-M897-M	Black	24.7458992004395	M	NULL	System Generated	2022-12-18 14:17:17.4600000	"Tailspin Toys (Bratenahl, OH)"	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/Bratenahl	Unit 149	889 Usenuly Street	"Wingtip Toys (Heartwell, NE)"	(308) 555-0100	(308) 555-0101	http://www.wingtiptoys.com/Heartwell	Unit 77	1910 Stavinohova Crescent	Porsa	Madhya Pradesh	Sinnar	Maharashtra
BB6D5C7C-8AD6-4153-8FFE-2CD776CD38AD	2024-01-11 17:28:01.4700000	984.48	288678.44	Road Tire Tube	TT-R982	NULL	1.49230003356934	NULL	NULL	System Generated	2024-01-11 17:28:01.4700000	"Tailspin Toys (Bratenahl, OH)"	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/Bratenahl	Unit 149	889 Usenuly Street	"Tailspin Toys (Annamoriah, WV)"	(304) 555-0100	(304) 555-0101	http://www.tailspintoys.com/Annamoriah	Unit 280	1394 Ankitham Crescent	"Shahabad, Hardoi"	Uttar Pradesh	Ranipet	Tamil Nadu
C592B145-CD82-4BA1-B904-053582015528	2023-01-01 11:13:16.0900000	801.86	317530.23	"Mountain-500 Silver, 48"	BK-M18S-48	Silver	308.217895507813	48	28.42	System Generated	2023-01-01 11:13:16.0900000	"Tailspin Toys (Bratenahl, OH)"	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/Bratenahl	Unit 149	889 Usenuly Street	Jakub Lukes	(212) 555-0100	(212) 555-0101	http://www.microsoft.com/JakubLukes/	Shop 9	1501 Tuntayakul Crescent	Sambalpur	Odisha	Tirunelveli	Tamil Nadu
842D4E73-8483-4921-A2B9-35255B340E33	2022-11-01 17:44:31.0700000	968.89	955811.00	"Mountain-400-W Silver, 38"	BK-M38S-38	Silver	419.778411865234	38	26.35	System Generated	2022-11-01 17:44:31.0700000	"Tailspin Toys (Elrosa, MN)"	(218) 555-0100	(218) 555-0101	http://www.tailspintoys.com/Elrosa	Shop 251	835 Bach Crescent	Amolik Chakraborty	(303) 555-0100	(303) 555-0101	http://www.microsoft.com/	Suite 13	245 Hubert Avenue	Vadnagar	Gujarat	Qadian	Punjab
08F9E035-F43E-424E-A1AD-791FFDD64F12	2023-05-22 19:49:01.8366667	884.11	926186.33	Bike Wash - Dissolver	CL-9009	NULL	2.97329998016357	NULL	NULL	System Generated	2023-05-22 19:49:01.8366667	"Tailspin Toys (Elrosa, MN)"	(218) 555-0100	(218) 555-0101	http://www.tailspintoys.com/Elrosa	Shop 251	835 Bach Crescent	"Wingtip Toys (Claycomo, MO)"	(314) 555-0100	(314) 555-0101	http://www.wingtiptoys.com/Claycomo	Suite 255	1668 Nechita Boulevard	Lahar	Madhya Pradesh	Mirganj	Bihar
D20EF74F-1D2E-45CC-85ED-503EC228991D	2023-02-05 14:10:18.9600000	864.42	414295.63	Hex Nut 14	HN-7161	NULL	0	NULL	NULL	System Generated	2023-02-05 14:10:18.9600000	"Tailspin Toys (Elrosa, MN)"	(218) 555-0100	(218) 555-0101	http://www.tailspintoys.com/Elrosa	Shop 251	835 Bach Crescent	"Wingtip Toys (Lake Ronkonkoma, NY)"	(212) 555-0100	(212) 555-0101	http://www.wingtiptoys.com/LakeRonkonkoma	Suite 131	576 Sedlar Road	Forbesganj	Bihar	Nagarkurnool	Telangana
13A48C40-942E-4538-9DC8-514A2E51B4AF	2023-04-19 09:15:24.9566667	982.16	605470.20	Hex Nut 2	HN-5400	NULL	0	NULL	NULL	System Generated	2023-04-19 09:15:24.9566667	"Tailspin Toys (McClave, CO)"	(303) 555-0100	(303) 555-0101	http://www.tailspintoys.com/McClave	Unit 23	1748 Aalto Crescent	"Wingtip Toys (Dickworsham, TX)"	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Dickworsham	Unit 210	811 Benjaree Road	Tarana	Madhya Pradesh	Rajaldesar	Rajasthan
B8888F28-B57C-4576-9570-09E27684E790	2023-11-28 20:33:00.2500000	916.19	284454.30	Lock Nut 3	LN-6320	NULL	0	NULL	NULL	System Generated	2023-11-28 20:33:00.2500000	"Tailspin Toys (McClave, CO)"	(303) 555-0100	(303) 555-0101	http://www.tailspintoys.com/McClave	Unit 23	1748 Aalto Crescent	"Wingtip Toys (Leathersville, GA)"	(229) 555-0100	(229) 555-0101	http://www.wingtiptoys.com/Leathersville	Unit 77	1555 Negi Crescent	Kannur	Kerala	Mahasamund	Chhattisgarh
F32D46F7-FE4C-424E-9098-730E806E9007	2023-01-13 15:55:19.4600000	947.50	529398.97	Lock Nut 23	LN-3416	NULL	0	NULL	NULL	System Generated	2023-01-13 15:55:19.4600000	"Tailspin Toys (McClave, CO)"	(303) 555-0100	(303) 555-0101	http://www.tailspintoys.com/McClave	Unit 23	1748 Aalto Crescent	Alena Kellnerova	(303) 555-0100	(303) 555-0101	http://www.microsoft.com/AlenaKellnerova/	Shop 29	101 Jonsson Lane	Gurdaspur	Punjab	Mukerian	Punjab
C4A4C5A1-73F1-45C8-AC69-CB039944D0E9	2023-12-14 15:07:01.6200000	992.11	402402.72	Thin-Jam Lock Nut 7	LJ-7161	NULL	0	NULL	NULL	System Generated	2023-12-14 15:07:01.6200000	"Tailspin Toys (McClave, CO)"	(303) 555-0100	(303) 555-0101	http://www.tailspintoys.com/McClave	Unit 23	1748 Aalto Crescent	Ganesh Majumdar	(217) 555-0100	(217) 555-0101	http://www.microsoft.com/	Shop 25	162 Stern Crescent	Bhuj	Gujarat	Tirukkoyilur	Tamil Nadu
00FC7404-2DD5-4C73-BFD5-438BE4EC4E4D	2023-03-28 10:53:20.4966667	954.66	389673.91	Seat Stays	SS-2985	NULL	0	NULL	NULL	System Generated	2023-03-28 10:53:20.4966667	"Tailspin Toys (McClave, CO)"	(303) 555-0100	(303) 555-0101	http://www.tailspintoys.com/McClave	Unit 23	1748 Aalto Crescent	"Tailspin Toys (Tomnolen, MS)"	(228) 555-0100	(228) 555-0101	http://www.tailspintoys.com/Tomnolen	Unit 60	1158 Hrastovsek Boulevard	Pusad	Maharashtra	Hindupur	Andhra Pradesh
1BBFFA7B-34B7-4533-8B23-1BD079EDB47B	2022-12-08 17:11:16.7533333	931.05	272249.41	"HL Mountain Frame - Silver, 48"	FR-M94S-52	Silver	706.810974121094	48	2.80	System Generated	2022-12-08 17:11:16.7533333	"Tailspin Toys (McClave, CO)"	(303) 555-0100	(303) 555-0101	http://www.tailspintoys.com/McClave	Unit 23	1748 Aalto Crescent	Emma Van Zant	(303) 555-0100	(303) 555-0101	http://www.microsoft.com/	Shop 21	1197 Uma Road	Tarakeswar	West Bengal	Soron	Uttar Pradesh
3FDA2916-461A-4A9E-A34D-60943450FF70	2023-06-01 14:50:02.4500000	987.07	452133.05	"Road-650 Red, 58"	BK-R50R-58	Red	486.706604003906	58	19.79	System Generated	2023-06-01 14:50:02.4500000	"Tailspin Toys (McClave, CO)"	(303) 555-0100	(303) 555-0101	http://www.tailspintoys.com/McClave	Unit 23	1748 Aalto Crescent	"Tailspin Toys (Hodgdon, ME)"	(207) 555-0100	(207) 555-0101	http://www.tailspintoys.com/Hodgdon	Shop 133	967 Alizadeh Boulevard	Bharatpur	Rajasthan	Lalsot	Rajasthan
4A8B6BF2-F1A6-425D-B2F5-648AA32EAB29	2022-10-11 04:32:15.9866667	922.61	664243.44	"HL Touring Frame - Blue, 46"	FR-T98U-46	Blue	601.743713378906	46	2.96	System Generated	2022-10-11 04:32:15.9866667	"Tailspin Toys (McClave, CO)"	(303) 555-0100	(303) 555-0101	http://www.tailspintoys.com/McClave	Unit 23	1748 Aalto Crescent	Agrita Kanepa	(201) 555-0100	(201) 555-0101	http://www.microsoft.com/AgritaKanepa/	Unit 7	1482 Ibrahimagic Street	Dhubri	Assam	Nanded-Waghala	Maharashtra
9CD5E512-11EA-435F-BD20-6343B0DF1AD3	2023-10-26 11:27:46.4300000	982.96	280969.54	"HL Touring Frame - Blue, 54"	FR-T98U-54	Blue	601.743713378906	54	3.04	System Generated	2023-10-26 11:27:46.4300000	"Tailspin Toys (McClave, CO)"	(303) 555-0100	(303) 555-0101	http://www.tailspintoys.com/McClave	Unit 23	1748 Aalto Crescent	"Wingtip Toys (Grabill, IN)"	(219) 555-0100	(219) 555-0101	http://www.wingtiptoys.com/Grabill	Suite 187	1015 Chowdary Boulevard	Firozabad	Uttar Pradesh	Tirupati	Andhra Pradesh
38438D79-8E51-47F0-9BC8-07C49C09006B	2022-12-04 12:12:17.1000000	987.96	648364.52	"Touring-1000 Blue, 50"	BK-T79U-50	Blue	1481.93786621094	50	25.42	System Generated	2022-12-04 12:12:17.1000000	"Tailspin Toys (McClave, CO)"	(303) 555-0100	(303) 555-0101	http://www.tailspintoys.com/McClave	Unit 23	1748 Aalto Crescent	Ioana Florea	(339) 555-0100	(339) 555-0101	http://www.microsoft.com/IoanaFlorea/	Suite 28	999 Dumina Avenue	Phillaur	Punjab	Perambalur	Tamil Nadu
6D64405F-36EC-4360-B3DB-70C716958E01	2023-12-12 17:13:01.1100000	818.27	531782.46	"Touring-3000 Yellow, 44"	BK-T18Y-44	Yellow	461.444793701172	44	28.77	System Generated	2023-12-12 17:13:01.1100000	"Tailspin Toys (McClave, CO)"	(303) 555-0100	(303) 555-0101	http://www.tailspintoys.com/McClave	Unit 23	1748 Aalto Crescent	Yves Belisle	(480) 555-0100	(480) 555-0101	http://www.microsoft.com/YvesBelisle/	Unit 22	1530 Ngo Boulevard	Sidlaghatta	Karnataka	Cherthala	Kerala
A69952D3-4F1B-41EA-9839-96C7079EBA13	2022-10-29 15:30:15.1966667	814.95	244989.41	HL Bottom Bracket	BB-9108	NULL	53.9416007995605	NULL	170.00	System Generated	2022-10-29 15:30:15.1966667	"Tailspin Toys (McClave, CO)"	(303) 555-0100	(303) 555-0101	http://www.tailspintoys.com/McClave	Unit 23	1748 Aalto Crescent	"Tailspin Toys (Severna Park, MD)"	(240) 555-0100	(240) 555-0101	http://www.tailspintoys.com/SevernaPark	Shop 214	384 Ang Road	Manmad	Maharashtra	Jaipur	Rajasthan
D8CB14E0-4498-4018-9BA0-1367405787B2	2023-02-16 11:53:19.1633333	874.67	111766.27	"Mountain-400-W Silver, 38"	BK-M38S-38	Silver	419.778411865234	38	26.35	System Generated	2023-02-16 11:53:19.1633333	"Tailspin Toys (Roe Park, NY)"	(212) 555-0100	(212) 555-0101	http://www.tailspintoys.com/RoePark	Shop 219	528 Persson Road	David safranek	(215) 555-0100	(215) 555-0101	http://www.microsoft.com/Davidsafranek/	Shop 7	974 Mazzanti Avenue	Panagudi	Tamil Nadu	Begusarai	Bihar
13B76F95-0893-44FD-82DE-092792DC504D	2023-03-11 14:40:20.4466667	977.44	192182.23	"Women's Tights, M"	TG-W091-M	Black	30.9333992004395	M	NULL	System Generated	2023-03-11 14:40:20.4466667	"Tailspin Toys (Roe Park, NY)"	(212) 555-0100	(212) 555-0101	http://www.tailspintoys.com/RoePark	Shop 219	528 Persson Road	"Tailspin Toys (Bernie, MO)"	(314) 555-0100	(314) 555-0101	http://www.tailspintoys.com/Bernie	Unit 142	848 Kommineni Street	Goalpara	Assam	Todabhim	Rajasthan
B35B5905-6643-496F-B44B-99E3785F5B9B	2023-10-25 18:05:57.7300000	965.18	799964.23	"LL Mountain Frame - Black, 44"	FR-M21B-44	Black	136.785003662109	44	2.96	System Generated	2023-10-25 18:05:57.7300000	"Tailspin Toys (Roe Park, NY)"	(212) 555-0100	(212) 555-0101	http://www.tailspintoys.com/RoePark	Shop 219	528 Persson Road	Emil Roman	(210) 555-0100	(210) 555-0101	http://www.microsoft.com/EmilRoman/	Suite 13	1301 Bhutia Street	Barpeta	Assam	Nakur	Uttar Pradesh
F92EBCD5-B2F9-476A-B375-F7BBD2ED7B2F	2024-02-21 14:55:01.5400000	875.67	723505.01	"HL Touring Frame - Blue, 54"	FR-T98U-54	Blue	601.743713378906	54	3.04	System Generated	2024-02-21 14:55:01.5400000	"Tailspin Toys (Roe Park, NY)"	(212) 555-0100	(212) 555-0101	http://www.tailspintoys.com/RoePark	Shop 219	528 Persson Road	"Wingtip Toys (Balko, OK)"	(405) 555-0100	(405) 555-0101	http://www.wingtiptoys.com/Balko	Shop 262	430 Paulet Crescent	Srivilliputhur	Tamil Nadu	Saharanpur	Uttar Pradesh
2E951563-AB79-41D7-8AE1-BE9E07D5124D	2023-02-13 16:17:18.9566667	810.27	692638.13	"Mountain-100 Silver, 38"	BK-M82S-38	Silver	1912.15441894531	38	20.35	System Generated	2023-02-13 16:17:18.9566667	"Tailspin Toys (Roe Park, NY)"	(212) 555-0100	(212) 555-0101	http://www.tailspintoys.com/RoePark	Shop 219	528 Persson Road	Jitka Necesana	(212) 555-0100	(212) 555-0101	http://www.microsoft.com/JitkaNecesana/	Suite 10	1511 Ilic Boulevard	Wanaparthy	Telangana	Anjangaon	Maharashtra
FA2977FE-EE1D-4DB5-8881-6EA3E126C428	2023-01-15 14:09:18.2633333	863.85	525943.59	Hex Nut 16	HN-1213	NULL	0	NULL	NULL	System Generated	2023-01-15 14:09:18.2633333	"Tailspin Toys (Hanoverton, OH)"	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/Hanoverton	Suite 157	1419 Hadrabova Avenue	Olya Izmaylov	(210) 555-0100	(210) 555-0101	http://www.microsoft.com/OlyaIzmaylov/	Suite 4	1129 Hulsegge Boulevard	Raisen	Madhya Pradesh	Talikota	Karnataka
FD4CB946-5613-41F0-94B0-518F19E1BE25	2023-04-20 15:18:25.3766667	988.83	407604.51	ML Mountain Seat/Saddle	SE-M798	NULL	17.3782005310059	NULL	NULL	System Generated	2023-04-20 15:18:25.3766667	"Tailspin Toys (Hanoverton, OH)"	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/Hanoverton	Suite 157	1419 Hadrabova Avenue	Nicolo Cattaneo	(212) 555-0100	(212) 555-0101	http://www.microsoft.com/NicoloCattaneo/	Unit 22	1126 Chakraborty Crescent	Panagudi	Tamil Nadu	Sattur	Tamil Nadu
D81EBB83-D518-40C4-B6FC-65AE79CB4CEC	2023-12-12 15:30:01.1300000	983.18	235166.67	"LL Mountain Frame - Silver, 52"	FR-M21S-52	Silver	144.593795776367	52	3.04	System Generated	2023-12-12 15:30:01.1300000	"Tailspin Toys (Hanoverton, OH)"	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/Hanoverton	Suite 157	1419 Hadrabova Avenue	Sung-Hwan Yoo	(210) 555-0100	(210) 555-0101	http://www.microsoft.com/	Suite 9	1316 Marcela Lane	Yawal	Maharashtra	Mehkar	Maharashtra
8C091DD3-FE97-4427-8E35-B51C9055B0EF	2023-03-11 12:19:20.4700000	887.09	680529.04	"Touring-1000 Blue, 50"	BK-T79U-50	Blue	1481.93786621094	50	25.42	System Generated	2023-03-11 12:19:20.4700000	"Tailspin Toys (Hanoverton, OH)"	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/Hanoverton	Suite 157	1419 Hadrabova Avenue	Daniella Cavalcante	(405) 555-0100	(405) 555-0101	http://www.microsoft.com/	Shop 22	854 Chin-Sun Street	Ranavav	Gujarat	Mhow Cantonment	Madhya Pradesh
8F3E3245-36A6-49A5-B7F9-B775A45DB8E6	2023-02-04 09:40:18.7266667	948.80	845766.34	"Touring-3000 Yellow, 62"	BK-T18Y-62	Yellow	461.444793701172	62	30.00	System Generated	2023-02-04 09:40:18.7266667	"Tailspin Toys (Hanoverton, OH)"	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/Hanoverton	Suite 157	1419 Hadrabova Avenue	"Wingtip Toys (Downingtown, PA)"	(215) 555-0100	(215) 555-0101	http://www.wingtiptoys.com/Downingtown	Unit 25	1353 Yılmaz Street	Bagaha	Bihar	Muktsar	Punjab
2D286443-8639-4F97-A932-00F8767ACE61	2022-11-02 15:51:15.3666667	837.91	560776.88	"Mountain-300 Black, 38"	BK-M47B-38	Black	598.435424804688	38	25.35	System Generated	2022-11-02 15:51:15.3666667	"Tailspin Toys (Annamoriah, WV)"	(304) 555-0100	(304) 555-0101	http://www.tailspintoys.com/Annamoriah	Unit 280	1394 Ankitham Crescent	"Tailspin Toys (Olivette, MO)"	(314) 555-0100	(314) 555-0101	http://www.tailspintoys.com/Olivette	Suite 262	1638 Couet Street	Parvathipuram	Andhra Pradesh	Pattamundai	Odisha
E129EED4-B886-43FB-9AF4-80D3A12F25F5	2024-02-12 22:41:00.7766667	912.72	995335.46	"LL Road Frame - Black, 60"	FR-R38B-60	Black	204.625106811523	60	2.48	System Generated	2024-02-12 22:41:00.7766667	"Tailspin Toys (Annamoriah, WV)"	(304) 555-0100	(304) 555-0101	http://www.tailspintoys.com/Annamoriah	Unit 280	1394 Ankitham Crescent	"Wingtip Toys (Birds, IL)"	(217) 555-0100	(217) 555-0101	http://www.wingtiptoys.com/Birds	Shop 146	520 Matos Lane	Puri	Odisha	Afzalpur	Karnataka
60FA7B71-2F0B-410C-8C8E-105A0FE1BA34	2023-12-12 16:57:01.1200000	943.47	841314.34	"HL Mountain Frame - Silver, 38"	FR-M94S-38	Silver	747.2001953125	38	2.68	System Generated	2023-12-12 16:57:01.1200000	"Tailspin Toys (Francis Mills, NJ)"	(201) 555-0100	(201) 555-0101	http://www.tailspintoys.com/FrancisMills	Shop 167	772 Naicker Road	Roko Ilic	(262) 555-0100	(262) 555-0101	http://www.microsoft.com/RokoIlic/	Unit 17	1653 Huq Crescent	Tiptur	Karnataka	Umbergaon	Gujarat
18E705C3-BA72-4FF6-874F-EA804E0AE0F2	2023-11-04 18:46:35.3300000	940.28	240232.63	"Road-550-W Yellow, 38"	BK-R64Y-38	Yellow	713.079772949219	38	17.35	System Generated	2023-11-04 18:46:35.3300000	"Tailspin Toys (Francis Mills, NJ)"	(201) 555-0100	(201) 555-0101	http://www.tailspintoys.com/FrancisMills	Shop 167	772 Naicker Road	Daakshaayaani Sankaramanchi	(319) 555-0100	(319) 555-0101	http://www.microsoft.com/DaakshaayaaniSankaramanchi/	Unit 12	1529 Gupta Lane	Kalpi	Uttar Pradesh	Akola	Maharashtra
CF3D954A-673B-4ECF-BCCE-FCDF0BC2AB4D	2024-02-12 16:58:00.7666667	831.50	627276.45	Hex Nut 23	HN-3416	NULL	0	NULL	NULL	System Generated	2024-02-12 16:58:00.7666667	"Tailspin Toys (Francis Mills, NJ)"	(201) 555-0100	(201) 555-0101	http://www.tailspintoys.com/FrancisMills	Shop 167	772 Naicker Road	"Tailspin Toys (Dallardsville, TX)"	(210) 555-0100	(210) 555-0101	http://www.tailspintoys.com/Dallardsville	Unit 103	1734 Jovicevic Crescent	Suryapet	Telangana	Pilkhuwa	Uttar Pradesh
F93C9A67-3AAD-4CB6-BFC0-1A9C1CC799AA	2023-02-06 09:29:19.2000000	967.93	854877.33	Thin-Jam Hex Nut 3	HJ-5161	NULL	0	NULL	NULL	System Generated	2023-02-06 09:29:19.2000000	"Tailspin Toys (Francis Mills, NJ)"	(201) 555-0100	(201) 555-0101	http://www.tailspintoys.com/FrancisMills	Shop 167	772 Naicker Road	"Tailspin Toys (Ashtabula, OH)"	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/Ashtabula	Shop 237	612 Gill Crescent	Sivagiri	Tamil Nadu	Rajam	Andhra Pradesh
